epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1221,0.82581,0.66023,1.10694,0.93509,0.94453,0.96189,0.7484,0.8423,0.51471,1.07735,0.00029705,0.00029705,0.00029705
43,1249.85,0.79977,0.61665,1.09117,0.94333,0.92978,0.95969,0.74373,0.85092,0.51787,1.07695,0.0002921,0.0002921,0.0002921
44,1278.99,0.80774,0.62916,1.10702,0.94738,0.93056,0.96124,0.74363,0.84276,0.51652,1.08068,0.00028715,0.00028715,0.00028715
45,1308.01,0.79572,0.62394,1.09709,0.93517,0.92976,0.96258,0.74564,0.83136,0.52442,1.07349,0.0002822,0.0002822,0.0002822
46,1337.07,0.78485,0.60701,1.08513,0.94121,0.90843,0.94991,0.74272,0.84373,0.51505,1.07892,0.00027725,0.00027725,0.00027725
47,1366.15,0.7947,0.60345,1.0922,0.9296,0.92151,0.9568,0.73167,0.85186,0.50752,1.09344,0.0002723,0.0002723,0.0002723
48,1395.14,0.79693,0.62444,1.09384,0.94603,0.93043,0.96636,0.75195,0.83631,0.50864,1.07212,0.00026735,0.00026735,0.00026735
49,1424.1,0.79048,0.59296,1.09054,0.93363,0.91932,0.96359,0.75343,0.84845,0.49463,1.06787,0.0002624,0.0002624,0.0002624
50,1453.31,0.79922,0.59588,1.08881,0.91987,0.92413,0.95271,0.75078,0.82858,0.49092,1.06632,0.00025745,0.00025745,0.00025745
51,1483.22,0.76445,0.58508,1.07632,0.92096,0.94285,0.95629,0.75488,0.83738,0.4897,1.05875,0.0002525,0.0002525,0.0002525
52,1512.41,0.76756,0.59739,1.07662,0.94461,0.94603,0.96988,0.77304,0.82325,0.46423,1.05531,0.00024755,0.00024755,0.00024755
53,1541.57,0.76757,0.58801,1.07928,0.96398,0.9371,0.96395,0.75393,0.82603,0.49257,1.05305,0.0002426,0.0002426,0.0002426
54,1570.49,0.77357,0.57624,1.07704,0.93886,0.93035,0.96075,0.75984,0.84855,0.49463,1.06496,0.00023765,0.00023765,0.00023765
55,1599.64,0.76997,0.56956,1.06896,0.94532,0.92509,0.96654,0.76833,0.83022,0.4823,1.05067,0.0002327,0.0002327,0.0002327
56,1628.51,0.76308,0.5808,1.06583,0.93731,0.94296,0.95938,0.76421,0.83337,0.48052,1.05149,0.00022775,0.00022775,0.00022775
57,1657.39,0.75787,0.56738,1.06736,0.9405,0.92313,0.95303,0.74969,0.84263,0.4994,1.05917,0.0002228,0.0002228,0.0002228
58,1686.15,0.7505,0.56843,1.06823,0.93259,0.94039,0.96453,0.75992,0.82965,0.48294,1.05297,0.00021785,0.00021785,0.00021785
59,1715.26,0.74546,0.56502,1.06682,0.92897,0.94813,0.96371,0.75964,0.82987,0.48674,1.05301,0.0002129,0.0002129,0.0002129
60,1744.1,0.75015,0.55379,1.06856,0.94378,0.93656,0.96356,0.76746,0.82175,0.47037,1.04984,0.00020795,0.00020795,0.00020795
61,1773.06,0.7246,0.5474,1.04793,0.93729,0.94146,0.97263,0.77384,0.81199,0.44619,1.05435,0.000203,0.000203,0.000203
62,1802,0.72762,0.5425,1.06155,0.95139,0.94735,0.97565,0.76761,0.81011,0.44833,1.04681,0.00019805,0.00019805,0.00019805
63,1831.07,0.72029,0.5315,1.04599,0.94523,0.94412,0.97154,0.7651,0.83397,0.44335,1.06603,0.0001931,0.0001931,0.0001931
64,1860.01,0.73092,0.53759,1.05668,0.93282,0.93157,0.96178,0.75264,0.84543,0.45038,1.07846,0.00018815,0.00018815,0.00018815
65,1888.91,0.72577,0.53399,1.05649,0.9372,0.93163,0.9543,0.74299,0.83857,0.49939,1.0725,0.0001832,0.0001832,0.0001832
66,1917.87,0.69228,0.50772,1.03424,0.93012,0.95542,0.96227,0.76574,0.8137,0.4443,1.05564,0.00017825,0.00017825,0.00017825
67,1946.88,0.71324,0.52099,1.04851,0.94903,0.93287,0.9685,0.76069,0.82706,0.44941,1.05311,0.0001733,0.0001733,0.0001733
68,1975.78,0.70375,0.51635,1.03758,0.93822,0.9511,0.96031,0.75494,0.84045,0.45459,1.07059,0.00016835,0.00016835,0.00016835
69,2004.98,0.71597,0.51691,1.04472,0.94988,0.9386,0.96804,0.77176,0.8239,0.44517,1.05445,0.0001634,0.0001634,0.0001634
70,2033.65,0.69165,0.50376,1.03682,0.95196,0.93387,0.96837,0.77329,0.81639,0.44013,1.05509,0.00015845,0.00015845,0.00015845
71,2062.55,0.69545,0.50015,1.03538,0.92591,0.94303,0.95961,0.76753,0.81358,0.45369,1.06021,0.0001535,0.0001535,0.0001535
72,2091.61,0.69556,0.50056,1.03866,0.94239,0.95142,0.96444,0.77596,0.80726,0.44158,1.05832,0.00014855,0.00014855,0.00014855
73,2120.57,0.69102,0.50311,1.03797,0.94347,0.93324,0.97009,0.77132,0.80215,0.43919,1.04972,0.0001436,0.0001436,0.0001436
74,2149.75,0.69252,0.50511,1.03935,0.94706,0.9227,0.96525,0.77549,0.8017,0.44673,1.05349,0.00013865,0.00013865,0.00013865
75,2178.85,0.68433,0.4853,1.03225,0.94171,0.94351,0.97447,0.78443,0.79719,0.44076,1.04589,0.0001337,0.0001337,0.0001337
76,2207.84,0.67921,0.49486,1.03448,0.93555,0.93944,0.97066,0.77141,0.8105,0.44858,1.05445,0.00012875,0.00012875,0.00012875
77,2236.93,0.66659,0.4886,1.02503,0.94256,0.92246,0.95321,0.76968,0.80242,0.45536,1.04045,0.0001238,0.0001238,0.0001238
78,2265.87,0.66341,0.47693,1.01934,0.94942,0.93201,0.96098,0.7713,0.81082,0.44545,1.05283,0.00011885,0.00011885,0.00011885
79,2294.84,0.65347,0.46288,1.01505,0.94132,0.93765,0.96299,0.76714,0.82486,0.43639,1.06626,0.0001139,0.0001139,0.0001139
80,2324.03,0.64206,0.46372,1.0068,0.92951,0.94522,0.95744,0.76578,0.80797,0.44724,1.04909,0.00010895,0.00010895,0.00010895
81,2353.15,0.66603,0.47099,1.02377,0.92688,0.94719,0.95806,0.76591,0.81529,0.44749,1.056,0.000104,0.000104,0.000104
82,2381.96,0.64778,0.46684,1.014,0.94433,0.92854,0.96373,0.76569,0.8198,0.44912,1.05529,9.905e-05,9.905e-05,9.905e-05
83,2411.08,0.6559,0.47321,1.01808,0.95113,0.94652,0.96263,0.76328,0.80731,0.46185,1.04559,9.41e-05,9.41e-05,9.41e-05
84,2440.01,0.63776,0.45481,1.00833,0.93907,0.93946,0.95981,0.7596,0.81891,0.45538,1.05306,8.915e-05,8.915e-05,8.915e-05
85,2469.31,0.64029,0.45493,1.00566,0.92772,0.95592,0.96327,0.77657,0.80756,0.44358,1.04973,8.42e-05,8.42e-05,8.42e-05
86,2498.13,0.63446,0.45752,1.00974,0.9487,0.93533,0.96937,0.77273,0.79799,0.43745,1.04275,7.925e-05,7.925e-05,7.925e-05
87,2527.29,0.62709,0.44909,1.00042,0.93206,0.94955,0.96357,0.78159,0.79358,0.43017,1.03813,7.43e-05,7.43e-05,7.43e-05
88,2556.33,0.62745,0.44811,0.99709,0.94264,0.95144,0.9688,0.77952,0.78307,0.42707,1.03541,6.935e-05,6.935e-05,6.935e-05
89,2585.21,0.62113,0.43544,1.00403,0.9285,0.95374,0.96631,0.77763,0.79034,0.43628,1.03369,6.44e-05,6.44e-05,6.44e-05
90,2614.16,0.62621,0.4453,1.00126,0.94278,0.93036,0.96529,0.77428,0.7846,0.4374,1.03705,5.945e-05,5.945e-05,5.945e-05
91,2679.11,0.56379,0.33118,0.95218,0.94048,0.95404,0.96991,0.77445,0.79221,0.4384,1.05625,5.45e-05,5.45e-05,5.45e-05
92,2706.83,0.55846,0.32648,0.9446,0.93817,0.95859,0.97406,0.78218,0.79358,0.42741,1.05994,4.955e-05,4.955e-05,4.955e-05
93,2735.58,0.5506,0.31498,0.94705,0.95289,0.93165,0.96995,0.78136,0.79403,0.43895,1.04937,4.46e-05,4.46e-05,4.46e-05
94,2764.81,0.53905,0.31155,0.93804,0.9492,0.94068,0.97093,0.78335,0.79316,0.42659,1.04797,3.965e-05,3.965e-05,3.965e-05
95,2793,0.54638,0.3186,0.9425,0.95864,0.93787,0.97226,0.78115,0.79282,0.42413,1.05031,3.47e-05,3.47e-05,3.47e-05
96,2821.24,0.53408,0.30438,0.93248,0.95803,0.9359,0.97169,0.77985,0.79599,0.42057,1.04951,2.975e-05,2.975e-05,2.975e-05
97,2849.14,0.52977,0.30366,0.92827,0.94976,0.94648,0.9726,0.7824,0.79288,0.41877,1.0466,2.48e-05,2.48e-05,2.48e-05
98,2876.68,0.52762,0.30582,0.93178,0.95166,0.94594,0.97325,0.78382,0.79101,0.41823,1.04426,1.985e-05,1.985e-05,1.985e-05
99,2904.42,0.52799,0.30496,0.92908,0.94038,0.95417,0.97256,0.7831,0.78589,0.41236,1.04227,1.49e-05,1.49e-05,1.49e-05
100,2932.27,0.51807,0.29668,0.92019,0.94149,0.94553,0.97174,0.78378,0.78136,0.41787,1.03756,9.95e-06,9.95e-06,9.95e-06
