epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,1829.04,0.79026,0.6524,1.09498,0.9105,0.85101,0.89261,0.68819,0.90297,0.73856,1.15497,0.00023765,0.00023765,0.00023765
55,1862.62,0.78697,0.65591,1.10103,0.931,0.83641,0.90633,0.69702,0.90478,0.73131,1.16624,0.0002327,0.0002327,0.0002327
56,1896.5,0.76328,0.63978,1.08819,0.89576,0.86418,0.9117,0.70159,0.90542,0.72563,1.15883,0.00022775,0.00022775,0.00022775
57,1930,0.77467,0.63512,1.09185,0.90947,0.85088,0.91717,0.70958,0.92684,0.73717,1.16846,0.0002228,0.0002228,0.0002228
58,1963.83,0.76049,0.63713,1.08428,0.91567,0.8659,0.91234,0.70287,0.92162,0.71119,1.17618,0.00021785,0.00021785,0.00021785
59,1997.63,0.76814,0.63811,1.08685,0.90024,0.86171,0.91126,0.70963,0.90077,0.69381,1.16111,0.0002129,0.0002129,0.0002129
60,2031.08,0.77215,0.64173,1.08807,0.90199,0.84076,0.89449,0.69568,0.91634,0.76101,1.16869,0.00020795,0.00020795,0.00020795
61,2064.76,0.76826,0.63902,1.0958,0.92355,0.86375,0.91642,0.70791,0.8961,0.69105,1.15893,0.000203,0.000203,0.000203
62,2098.34,0.73016,0.60221,1.06657,0.91475,0.86482,0.90999,0.71235,0.87625,0.68766,1.14431,0.00019805,0.00019805,0.00019805
63,2132.1,0.74079,0.60038,1.07796,0.91006,0.87202,0.91801,0.70358,0.90994,0.70813,1.1667,0.0001931,0.0001931,0.0001931
64,2166.07,0.74214,0.60208,1.06989,0.91362,0.85237,0.8979,0.69396,0.91859,0.75792,1.16586,0.00018815,0.00018815,0.00018815
65,2200.09,0.74644,0.59712,1.07382,0.91728,0.84945,0.90947,0.7068,0.88063,0.69683,1.1347,0.0001832,0.0001832,0.0001832
66,2233.76,0.74058,0.59633,1.06696,0.92415,0.85416,0.9105,0.69987,0.90897,0.73325,1.15252,0.00017825,0.00017825,0.00017825
67,2267.7,0.73162,0.58595,1.06889,0.9105,0.86169,0.90385,0.70767,0.89845,0.72584,1.15227,0.0001733,0.0001733,0.0001733
68,2301.47,0.7242,0.58842,1.06294,0.89171,0.86835,0.90075,0.70336,0.91113,0.76349,1.16926,0.00016835,0.00016835,0.00016835
69,2335.42,0.73469,0.58318,1.07419,0.91951,0.85595,0.90938,0.70962,0.91437,0.69187,1.16597,0.0001634,0.0001634,0.0001634
70,2369.26,0.72101,0.57167,1.06196,0.91448,0.86043,0.91562,0.70943,0.91512,0.69854,1.1881,0.00015845,0.00015845,0.00015845
71,2402.83,0.72049,0.57325,1.06098,0.90373,0.87105,0.91666,0.72081,0.8701,0.68494,1.13659,0.0001535,0.0001535,0.0001535
72,2436.72,0.71248,0.56015,1.05896,0.92215,0.86111,0.90433,0.7066,0.9154,0.72246,1.16165,0.00014855,0.00014855,0.00014855
73,2470.4,0.71013,0.55271,1.05197,0.91962,0.85811,0.89982,0.71099,0.88937,0.68925,1.16059,0.0001436,0.0001436,0.0001436
74,2504,0.71623,0.56804,1.05642,0.93571,0.8527,0.9086,0.71699,0.87669,0.69153,1.14562,0.00013865,0.00013865,0.00013865
75,2537.75,0.68891,0.5416,1.04112,0.93718,0.8423,0.90255,0.71004,0.90342,0.7099,1.16195,0.0001337,0.0001337,0.0001337
76,2571.56,0.6943,0.53571,1.04703,0.89842,0.85744,0.90743,0.70601,0.88635,0.70915,1.14695,0.00012875,0.00012875,0.00012875
77,2605.19,0.68966,0.5369,1.04468,0.92587,0.85408,0.90735,0.71596,0.89195,0.72088,1.15619,0.0001238,0.0001238,0.0001238
78,2639.9,0.68235,0.53432,1.04482,0.91177,0.8574,0.90074,0.70113,0.90853,0.74123,1.16694,0.00011885,0.00011885,0.00011885
79,2673.71,0.69188,0.53482,1.0437,0.9396,0.85054,0.90862,0.7211,0.88807,0.69334,1.14416,0.0001139,0.0001139,0.0001139
80,2707.4,0.68295,0.52607,1.04096,0.9271,0.84747,0.89737,0.71885,0.88585,0.704,1.14484,0.00010895,0.00010895,0.00010895
81,2741.11,0.66537,0.51518,1.02888,0.92707,0.85892,0.90055,0.71146,0.87506,0.71745,1.14494,0.000104,0.000104,0.000104
82,2774.68,0.67041,0.52263,1.03614,0.93099,0.84773,0.90733,0.7146,0.87174,0.71053,1.14203,9.905e-05,9.905e-05,9.905e-05
83,2808.45,0.67718,0.52048,1.03261,0.90841,0.86459,0.89901,0.71307,0.88853,0.69726,1.15579,9.41e-05,9.41e-05,9.41e-05
84,2842.04,0.6631,0.51219,1.02849,0.91441,0.85741,0.90334,0.70763,0.87143,0.69676,1.14361,8.915e-05,8.915e-05,8.915e-05
85,2875.69,0.66102,0.50973,1.02953,0.92128,0.84245,0.9051,0.71223,0.87215,0.70994,1.12943,8.42e-05,8.42e-05,8.42e-05
86,2909.55,0.66657,0.50829,1.02542,0.92347,0.8626,0.91589,0.71746,0.86577,0.68486,1.14714,7.925e-05,7.925e-05,7.925e-05
87,2943.16,0.66421,0.52605,1.03217,0.91718,0.8705,0.90711,0.72284,0.86191,0.68462,1.142,7.43e-05,7.43e-05,7.43e-05
88,2977.1,0.65041,0.49165,1.01921,0.93044,0.85155,0.90586,0.71522,0.88217,0.73394,1.1572,6.935e-05,6.935e-05,6.935e-05
89,3010.78,0.64074,0.48457,1.01946,0.92252,0.86816,0.91237,0.71342,0.8724,0.71812,1.14302,6.44e-05,6.44e-05,6.44e-05
90,3044.43,0.64262,0.49578,1.01722,0.909,0.87573,0.90934,0.71623,0.86152,0.69462,1.13658,5.945e-05,5.945e-05,5.945e-05
91,3113.74,0.57507,0.3577,0.9649,0.92407,0.86799,0.91698,0.7181,0.87684,0.69142,1.16074,5.45e-05,5.45e-05,5.45e-05
92,3146.2,0.56221,0.34594,0.96008,0.92352,0.87004,0.91607,0.72016,0.86025,0.69376,1.14006,4.955e-05,4.955e-05,4.955e-05
93,3178.47,0.56255,0.34126,0.95809,0.93783,0.86415,0.91507,0.7182,0.86564,0.69644,1.14932,4.46e-05,4.46e-05,4.46e-05
94,3211.49,0.55544,0.33468,0.95835,0.93481,0.85806,0.91251,0.72224,0.86687,0.71787,1.1493,3.965e-05,3.965e-05,3.965e-05
95,3244.25,0.54557,0.32919,0.94975,0.9433,0.85612,0.91266,0.72085,0.86459,0.72517,1.14946,3.47e-05,3.47e-05,3.47e-05
96,3276.7,0.55018,0.3285,0.95184,0.92634,0.86322,0.90997,0.72247,0.86921,0.72172,1.15178,2.975e-05,2.975e-05,2.975e-05
97,3309.06,0.54221,0.32649,0.94479,0.92591,0.8615,0.91445,0.72724,0.86878,0.72662,1.14755,2.48e-05,2.48e-05,2.48e-05
98,3341.68,0.53526,0.32442,0.94036,0.939,0.85183,0.91401,0.72556,0.87112,0.72573,1.15523,1.985e-05,1.985e-05,1.985e-05
99,3374.05,0.53927,0.32415,0.9462,0.9455,0.85079,0.91453,0.72173,0.87269,0.72175,1.15314,1.49e-05,1.49e-05,1.49e-05
100,3406.55,0.53783,0.32037,0.94365,0.92416,0.85897,0.91096,0.72458,0.87097,0.7151,1.15146,9.95e-06,9.95e-06,9.95e-06
